Database,Schema,Table,Matched,File
dw_atm_dxc,dbo,chs_MetaClaim_Since2023,DateOfService,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,cred_billingactivity,Group_Package_Service_Code,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,cred_billingactivity,Group_Commission_Support_User_ID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,cred_billingactivity,Group_Commission_Support_User_Last_Name,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,cred_billingactivity,Group_Commission_Support_User_First_Name,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_billingactivity,Group_Package_Service_Code,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_billingactivity,Group_Commission_Support_User_ID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_billingactivity,Group_Commission_Support_User_Last_Name,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_billingactivity,Group_Commission_Support_User_First_Name,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_claim_6mos,ServiceAuditID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_claim_6mos,RTServiceAuditID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_rtserviceaudit_6mos,RTServiceAuditID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_rtserviceaudit_6mos,ServiceCode,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_rtserviceaudit_6mos,ServiceType,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dci_rtserviceaudit_6mos,SubServiceType,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dea_attachments_6mos,ServiceCode,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dea_attachments_6mos,ServiceAuditID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dea_attachments_6mos,DateOfService,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dea_attachments_6mos,SupportUserID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,dea_attachments_6mos,RTServiceAuditID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,pnt_billingactivity,Group_Package_Service_Code,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,pnt_billingactivity,Group_Commission_Support_User_ID,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,pnt_billingactivity,Group_Commission_Support_User_Last_Name,DTT-ANA-PRD/dw_atm_dxc.sql
dw_atm_dxc,dbo,pnt_billingactivity,Group_Commission_Support_User_First_Name,DTT-ANA-PRD/dw_atm_dxc.sql
ext_raw_ec,dbo,dataconnectionpool,servicesource,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,eligibilitydata,servicesource,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,eligibilityschedule,servicesource,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,errortype,serviceerror,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,errortype,servicesource,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,payerproperty,servicesource,DTT-ANA-PRD/ext_raw_ec.sql
lkr,pdt,LR$LQ07M1755241406650_realtime_dci_transactions_outbound_vw,transaction_service_type_id,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ07M1755241406650_realtime_dci_transactions_outbound_vw,transaction_sub_service_type_id,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Service_Date,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Service_Started_At,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Service_Started_At,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Service_Date,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Service_Date,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQRMC1755242563835_realtime_dci_transactions_inbound_vw,transaction_service_type_id,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQRMC1755242563835_realtime_dci_transactions_inbound_vw,transaction_sub_service_type_id,DTT-ANA-PRD/lkr.sql
bdd,dbo,ClaimConnectClaimDeliveryFacts,RTServiceAuditID,DTT-ANA-PRD/bdd.sql
bireports,dbo,AccountRevenueDetail,SupportUserID,DTT-ANA-PRD/bireports.sql
bireports,dbo,IdleAccount,SupportUserID,DTT-ANA-PRD/bireports.sql
master,dbo,DCIClaimFLATClaimsLifeCycles,DateOfService,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCyclesArchive,DateOfService,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,First101DeliveredByWebserviceDate,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,Last101DeliveredByWebserviceDate,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,First104DownloadedByWebserviceDate,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,Last104DownloadedByWebserviceDate,DTT-ANA-PRD/ent.sql
master,dbo,rptCLCtClaimDETClaimStatusDetailXDaysAged,DateOfService,DTT-ANA-PRD/ent.sql
master,dbo,rptDCIClaimDETClaimsEnteredDetails,DateOfService,DTT-ANA-PRD/ent.sql
master,dbo,rptDCIClaimDETUserResolvedClaimsDetail,DateOfService,DTT-ANA-PRD/ent.sql
master,entity,Appointments,DateOfService,DTT-ANA-PRD/ent.sql
master,payerportal,ClearinghouseClaims,DateOfService,DTT-ANA-PRD/ent.sql
trxWsdm,dbo,ClientSubscriptionEvents,ServiceCode,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientSubscriptionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,RecordModifySupportUserID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,TransactionDimensions,RecordModifySupportUserID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,TransactionEventClientUsage,RecordModifySupportUserID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,TransactionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxWsdm.sql
trxTest,dbo,ClientSubscriptionEvents,ServiceCode,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientSubscriptionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,RecordModifySupportUserID,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,TransactionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxTest.sql
trx,dbo,ClientSubscriptionEvents,ServiceCode,DTT-TRX-PRD/trx.sql
trx,dbo,ClientSubscriptionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,RecordModifySupportUserID,DTT-TRX-PRD/trx.sql
trx,dbo,TransactionDimensions,RecordModifySupportUserID,DTT-TRX-PRD/trx.sql
trx,dbo,TransactionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trx.sql
trxQA,dbo,ClientTransactions,RecordModifySupportUserID,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,TransactionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientSubscriptionEvents,ServiceCode,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientSubscriptionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,TransactionDimensions,RecordModifySupportUserID,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,TransactionEventClientUsage,RecordModifySupportUserID,DTT-TRX-PRD/trxQA.sql
ns,dbo,Charge_copy,serviceenddate,DTT-TRX-PRD/erpQA.sql
ns,dbo,Charge_copy,servicestartdate,DTT-TRX-PRD/erpQA.sql
ns,dbo,Customer_copy,custentity_exclude_from_inv_support,DTT-TRX-PRD/erpQA.sql
ns,dbo,Customer_copy,leadsource,DTT-TRX-PRD/erpQA.sql
ns,dbo,Item_copy,alternatedemandsourceitem,DTT-TRX-PRD/erpQA.sql
ns,dbo,Item_copy,demandsource,DTT-TRX-PRD/erpQA.sql
ns,dbo,Transaction_copy,custbody_support_file,DTT-TRX-PRD/erpQA.sql
ns,dbo,Transaction_copy,leadsource,DTT-TRX-PRD/erpQA.sql
ns,dbo,TransactionLine_copy,custcol_ava_is_taxable_service,DTT-TRX-PRD/erpQA.sql
trxDev,dbo,ClientSubscriptionEvents,ServiceCode,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientSubscriptionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,RecordModifySupportUserID,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,TransactionDimensions,RecordModifySupportUserID,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,TransactionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxDev.sql
erp,dbo,ClientGLEntrySummary,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummaryAudit,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,VipServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,ProductGroupPackageContractServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,DBSServicesRenderedPeriod,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,VipServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,ProductGroupPackageContractServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,VipServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,ProductGroupPackageContractServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,VipServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,ProductGroupPackageContractServiceCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPAccountLookup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPAccountLookupAudit,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemFeatureNameLookup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemFeatureNameLookupAudit,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookupAudit,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemMasterItemLookup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPMasterItemLookup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPRecordTypeLookup,CreateSupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPRecordTypeLookup,ModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPRecordTypeLookup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPRecordTypeLookupAudit,CreateSupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPRecordTypeLookupAudit,ModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPRecordTypeLookupAudit,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPSubsidiaryLookup,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPSubsidiaryLookupAudit,RecordModifySupportUserID,DTT-TRX-PRD/erp.sql
trxBrch,dbo,ClientSubscriptionEvents,ServiceCode,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientSubscriptionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,RecordModifySupportUserID,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,TransactionEvents,RecordModifySupportUserID,DTT-TRX-PRD/trxBrch.sql
sch,dbo,ProcedureSchedules,RecordModifySupportUserID,DTT-TRX-PRD/sch.sql
sch,dbo,ProcedureSchedulesAudit,RecordModifySupportUserID,DTT-TRX-PRD/sch.sql
schDev,dbo,ProcedureSchedules,RecordModifySupportUserID,DTT-TRX-PRD/schDev.sql
erpDev,dbo,ClientGLEntrySummary,RecordModifySupportUserID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,VipServiceCode,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,ProductGroupPackageContractServiceCode,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,RecordModifySupportUserID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPItemLookup,RecordModifySupportUserID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPItemMasterItemLookup,RecordModifySupportUserID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPMasterItemLookup,RecordModifySupportUserID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPRecordTypeLookup,CreateSupportUserID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPRecordTypeLookup,ModifySupportUserID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPSubsidiaryLookup,RecordModifySupportUserID,DTT-TRX-PRD/erpDev.sql
entyDev,dbo,Entities,SupportClientType,DTT-TRX-PRD/entyDev.sql
entyDev,dbo,Entities,RecordModifySupportUserID,DTT-TRX-PRD/entyDev.sql
merchant,dbo,RTServiceAudit,RTServiceAuditID,Livesql3/merchant.sql
merchant,dbo,RTServiceAudit,ServiceCode,Livesql3/merchant.sql
merchant,dbo,RTServiceAudit,ServiceType,Livesql3/merchant.sql
merchant,dbo,RTServiceAudit,SubServiceType,Livesql3/merchant.sql
pnt,dbo,PntGroup,ReturnService,Livesql3/pnt.sql
pnt,dbo,PntGroupHistory,ReturnService,Livesql3/pnt.sql
pnt,dbo,RTServiceAudit,RTServiceAuditID,Livesql3/pnt.sql
pnt,dbo,RTServiceAudit,ServiceCode,Livesql3/pnt.sql
pnt,dbo,RTServiceAudit,ServiceType,Livesql3/pnt.sql
pnt,dbo,RTServiceAudit,SubServiceType,Livesql3/pnt.sql
pnt,dbo,SAServiceAudit,SAServiceAuditID,Livesql3/pnt.sql
pnt,dbo,SAServiceAudit,ServiceCode,Livesql3/pnt.sql
pnt,dbo,SAServiceAudit,ServiceType,Livesql3/pnt.sql
pnt,dbo,ServiceDowntime,ServiceDowntimeID,Livesql3/pnt.sql
pnt,dbo,ServiceDowntime,ServiceCode,Livesql3/pnt.sql
pnt,dbo,ServiceDowntime,ServiceType,Livesql3/pnt.sql
pnt,dbo,ServiceHostConfiguration,ServiceHostConfigurationID,Livesql3/pnt.sql
pnt,dbo,ServiceHostConfiguration,ServiceCode,Livesql3/pnt.sql
pnt,dbo,ServiceHostConfiguration,ServiceType,Livesql3/pnt.sql
pnt,dbo,ServiceProperty,ServicePropertyID,Livesql3/pnt.sql
pnt,dbo,ServiceProperty,ServiceCode,Livesql3/pnt.sql
pnt,dbo,ServiceProperty,ServiceType,Livesql3/pnt.sql
pnt,dbo,ServicePropertyAudit,ServicePropertyAuditID,Livesql3/pnt.sql
pnt,dbo,ServicePropertyAudit,ServicePropertyID,Livesql3/pnt.sql
pnt,dbo,ServicePropertyAudit,ServiceCode,Livesql3/pnt.sql
pnt,dbo,ServicePropertyAudit,ServiceType,Livesql3/pnt.sql
pnt,dbo,Statement,ServiceAuditID,Livesql3/pnt.sql
pnt,dbo,StatementFile,ServiceCode,Livesql3/pnt.sql
pnt,dbo,StatementFile,ServiceAuditID,Livesql3/pnt.sql
pnt,dbo,StatementFileAudit,ServiceCode,Livesql3/pnt.sql
pnt,dbo,StatementFileAudit,ServiceAuditID,Livesql3/pnt.sql
pnt,dbo,StatementFileNote,SupportUserID,Livesql3/pnt.sql
pnt,dbo,StatementHistory,ServiceAuditID,Livesql3/pnt.sql
pnt,dbo,StatementHistory,RTServiceAuditID,Livesql3/pnt.sql
pnt,dbo,StatementPageCount,ServiceCode,Livesql3/pnt.sql
pnt,dbo,StatementReminder,ServiceDate,Livesql3/pnt.sql
pnt,dbo,StatementReminder,ServiceTime,Livesql3/pnt.sql
dhmo,dbo,OfficeServiceClient,ServiceCode,Livesql3/dhmo.sql
common,dbo,Groups,Serviced,Livesql3/Common.sql
common,dbo,Users,ModifySupportUserID,Livesql3/Common.sql
common,dbo,GroupsUsers,ModifySupportUserID,Livesql3/Common.sql
common,dbo,UserAddress,ModifySupportUserID,Livesql3/Common.sql
common,dbo,GroupSupportUser,GroupSupportUserID,Livesql3/Common.sql
common,dbo,GroupSupportUser,SupportUserID,Livesql3/Common.sql
common,dbo,SupportUser,SupportUserID,Livesql3/Common.sql
common,dbo,SupportUser,ModifySupportUserID,Livesql3/Common.sql
common,dbo,SupportUser,LastServiceAccessTime,Livesql3/Common.sql
common,dbo,Reseller,ServiceCode,Livesql3/Common.sql
common,dbo,CommissionStatement,SupportUserID,Livesql3/Common.sql
common,dbo,ProductGroupPackage,SupportUserID,Livesql3/Common.sql
common,dbo,ProductGroupPackage,ServiceCode,Livesql3/Common.sql
common,dbo,StatementItem,ServiceCode,Livesql3/Common.sql
common,dbo,AlertSAServiceAudit,AlertSAServiceAuditID,Livesql3/Common.sql
common,dbo,AlertSAServiceAudit,ServiceCode,Livesql3/Common.sql
common,dbo,AlertSAServiceAudit,ServiceType,Livesql3/Common.sql
common,dbo,BenefitSearchUpgrade_Aetna06062024,ServiceCode,Livesql3/Common.sql
common,dbo,ClientRevenueDetail,SupportUserID,Livesql3/Common.sql
common,dbo,ClientRevenueDetail,SAServiceAuditID,Livesql3/Common.sql
common,dbo,ContactUs,Services,Livesql3/Common.sql
common,dbo,ContactUsNote,SupportUserID,Livesql3/Common.sql
common,dbo,DebugAlert,ServiceCode,Livesql3/Common.sql
common,dbo,DebugAlert,ServiceType,Livesql3/Common.sql
common,dbo,DmdFileUploadImage,ReviewSupportUserId,Livesql3/Common.sql
common,dbo,DmdFileUploadImage,ServiceAuditID,Livesql3/Common.sql
common,dbo,DmdFileUploadImageAudit,ReviewSupportUserId,Livesql3/Common.sql
common,dbo,DmdPmsGroup,ServiceCode,Livesql3/Common.sql
common,dbo,Entity,ServiceCode,Livesql3/Common.sql
common,dbo,Entity,PrimarySupportUserID,Livesql3/Common.sql
common,dbo,Entity,SupportUserID,Livesql3/Common.sql
common,dbo,EntityAudit,ServiceCode,Livesql3/Common.sql
common,dbo,EntityAudit,PrimarySupportUserID,Livesql3/Common.sql
common,dbo,EntityAudit,SupportUserID,Livesql3/Common.sql
common,dbo,EntityDescriptor,InitialServiceStatus,Livesql3/Common.sql
common,dbo,EntityDescriptor,FinalServiceStatus,Livesql3/Common.sql
common,dbo,EntityGroup,SupportUserID,Livesql3/Common.sql
common,dbo,EntityGroupAudit,SupportUserID,Livesql3/Common.sql
common,dbo,ERARegistration,SupportUserID,Livesql3/Common.sql
common,dbo,ERARegistrationAudit,SupportUserID,Livesql3/Common.sql
common,dbo,ERARoutingSummary,CreateSupportUserID,Livesql3/Common.sql
common,dbo,ERARoutingSummary,RefreshSupportUserID,Livesql3/Common.sql
common,dbo,GroupCommission,SupportUserID,Livesql3/Common.sql
common,dbo,GroupMerchant,SupportUserID,Livesql3/Common.sql
common,dbo,GroupPayer,ModifySupportUserID,Livesql3/Common.sql
common,dbo,GroupPayerAudit,ModifySupportUserID,Livesql3/Common.sql
common,dbo,Groups_Test,Serviced,Livesql3/Common.sql
common,dbo,GroupsAudit,Serviced,Livesql3/Common.sql
common,dbo,GroupsUsersAudit,ModifySupportUserID,Livesql3/Common.sql
common,dbo,GroupUserSecurity,SupportUserID,Livesql3/Common.sql
common,dbo,GroupUserSecurityAudit,SupportUserID,Livesql3/Common.sql
common,dbo,MerchantApplication,SupportUserID,Livesql3/Common.sql
common,dbo,MerchantMigration,SupportUserID,Livesql3/Common.sql
common,dbo,MerchantMigrationLink,InMerchantMigrationServiceAuditID,Livesql3/Common.sql
common,dbo,MerchantMigrationLink,OutMerchantMigrationServiceAuditID,Livesql3/Common.sql
common,dbo,MerchantMigrationSchedule,SupportUserID,Livesql3/Common.sql
common,dbo,MerchantMigrationServiceAudit,MerchantMigrationServiceAuditID,Livesql3/Common.sql
common,dbo,MerchantServiceAudit_Arc,MerchantServiceAuditID,Livesql3/Common.sql
common,dbo,MerchantServiceAudit_Arc,ServiceCode,Livesql3/Common.sql
common,dbo,MerchantServiceAudit_Arc,ServiceType,Livesql3/Common.sql
common,dbo,MessagePortalConversationAudit,SupportUserId,Livesql3/Common.sql
common,dbo,MessagePortalConversationModelAudit,CreateSupportUserID,Livesql3/Common.sql
common,dbo,MessagePortalConversationModelAudit,SupportUserParticipants,Livesql3/Common.sql
common,dbo,MessagePortalMessage,CreateSupportUserID,Livesql3/Common.sql
common,dbo,MessagePortalParticipants,SupportUserId,Livesql3/Common.sql
common,dbo,NotificationMessage,CreateSupportUserID,Livesql3/Common.sql
common,dbo,NppesDocumentMeta,CreateSupportUserID,Livesql3/Common.sql
common,dbo,Packages_added,PackageSupportUserName,Livesql3/Common.sql
common,dbo,Packages_deleted,PackageSupportUserName,Livesql3/Common.sql
common,dbo,PartnerSecurity,ServiceCode,Livesql3/Common.sql
common,dbo,PartnerSecurityAccess,ServiceCode,Livesql3/Common.sql
common,dbo,PartnerSecurityTokenConfig,ServiceCode,Livesql3/Common.sql
common,dbo,PartnerSecurityTokenConfig,SupportUserID,Livesql3/Common.sql
common,dbo,Payer,PaperSubmissionSupported,Livesql3/Common.sql
common,dbo,Payer,ModifySupportUserID,Livesql3/Common.sql
common,dbo,PayerAddress,ConfirmedSupportUserID,Livesql3/Common.sql
common,dbo,PayerAddressAudit,ConfirmedSupportUserID,Livesql3/Common.sql
common,dbo,PayerAudit,ModifySupportUserID,Livesql3/Common.sql
common,dbo,PayerDocType,ServiceCode,Livesql3/Common.sql
common,dbo,PayerDocType,ServiceStatus,Livesql3/Common.sql
common,dbo,PayerEnrollment,ServiceCode,Livesql3/Common.sql
common,dbo,PayerMatchGroup,SupportUserId,Livesql3/Common.sql
common,dbo,PayerMatchGroupAudit,SupportUserId,Livesql3/Common.sql
common,dbo,PayerMatchStandardAddress,SupportUserID,Livesql3/Common.sql
common,dbo,PayerMatchStandardAddressAudit,SupportUserID,Livesql3/Common.sql
common,dbo,PayerMemberEnrollment,SAServiceAuditID,Livesql3/Common.sql
common,dbo,Pms,ServiceCode,Livesql3/Common.sql
common,dbo,PmsGroup,VersionSupported,Livesql3/Common.sql
common,dbo,pmsgroup_test,VersionSupported,Livesql3/Common.sql
common,dbo,PmsGroupAudit,VersionSupported,Livesql3/Common.sql
