Database,Schema,Table,Matched,File
nsDev,dbo,MemDocTransactionTemplateAccountingLine,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,nonInventoryItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,nonInventoryPurchaseItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,nonInventoryResaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,nonInventorySaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,otherChargeItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,otherChargePurchaseItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,otherChargeResaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,otherChargeSaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,paymentInitiator,tIn,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,paymentInstrumentStateType,tIn,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,paymentInstrumentType,tIn,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,PostingAccountActivity,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,reportingSection,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,serviceItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,servicePurchaseItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,serviceResaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,serviceSaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,subscriptionPlanMember,Member,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,TransactionAccountingLine,tin,DTT-TRX-PRD/nsDev.sql
nsDev,dbo,TransactionAccountingLineType,tin,DTT-TRX-PRD/nsDev.sql
ns,dbo,assemblyItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,assemblyItemMember,Member,DTT-TRX-PRD/erpQA.sql
ns,dbo,CostingMethodType,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,CUSTOMLIST_ESC_RATINGS,TIN,DTT-TRX-PRD/erpQA.sql
ns,dbo,CUSTOMRECORD_BDW_FORM_PRINTING_TYPE,TIN,DTT-TRX-PRD/erpQA.sql
ns,dbo,CUSTOMRECORD_SUBNAV_SETTINGS,TIN,DTT-TRX-PRD/erpQA.sql
ns,dbo,downloadItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,inventoryItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,itemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,itemGroupMember,Member,DTT-TRX-PRD/erpQA.sql
ns,dbo,itemMember,Member,DTT-TRX-PRD/erpQA.sql
ns,dbo,ItemSegmentIncludingSyntheticInclsynthitem,tIn,DTT-TRX-PRD/erpQA.sql
ns,dbo,JobRequisitionPostingType,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,kitItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,kitItemMember,Member,DTT-TRX-PRD/erpQA.sql
ns,dbo,MemDocTransactionTemplateAccountingLine,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,nonInventoryItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,nonInventoryPurchaseItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,nonInventoryResaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,nonInventorySaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,otherChargeItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,otherChargePurchaseItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,otherChargeResaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,otherChargeSaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,paymentInitiator,tIn,DTT-TRX-PRD/erpQA.sql
ns,dbo,paymentInstrumentStateType,tIn,DTT-TRX-PRD/erpQA.sql
ns,dbo,paymentInstrumentType,tIn,DTT-TRX-PRD/erpQA.sql
ns,dbo,PostingAccountActivity,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,reportingSection,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,serviceItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,servicePurchaseItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,serviceResaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,serviceSaleItemItemAccountingBookDetail,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,subscriptionPlanMember,Member,DTT-TRX-PRD/erpQA.sql
ns,dbo,TransactionAccountingLine,tin,DTT-TRX-PRD/erpQA.sql
ns,dbo,TransactionAccountingLineType,tin,DTT-TRX-PRD/erpQA.sql
rptDev,dbo,ClientInvoiceDetail,tIn,DTT-TRX-PRD/rptDev.sql
rpt,dbo,ClientInvoiceDetail,tIn,DTT-TRX-PRD/rpt.sql
dhmo,dbo,Member,Member,Livesql3/dhmo.sql
common,dbo,AttachmentInfo,tIn,Livesql3/Common.sql
common,dbo,ERARoutingDetail,tin,Livesql3/Common.sql
common,dbo,ERARoutingInformation,tin,Livesql3/Common.sql
common,dbo,ERARoutingSummary,tin,Livesql3/Common.sql
common,dbo,GroupMember,Member,Livesql3/Common.sql
common,dbo,GroupMemberPayer,Member,Livesql3/Common.sql
common,dbo,MarketingSource,tin,Livesql3/Common.sql
common,dbo,MarketingSourceType,tin,Livesql3/Common.sql
common,dbo,MetProviderDir,Provider,Livesql3/Common.sql
common,dbo,PayerEligMemberRecord,Member,Livesql3/Common.sql
common,dbo,PayerMemberEnrollment,Member,Livesql3/Common.sql
common,dbo,ProviderDir,Provider,Livesql3/Common.sql
common,dbo,ProviderDir_new,Provider,Livesql3/Common.sql
common,dbo,ProviderDirAudit,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectory,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryAppsetNoteAlert,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryChangeDetail,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryChangeMapping,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryCompare,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryHistory,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryLocation,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryLocationCompare,Provider,Livesql3/Common.sql
common,dbo,providerdirectoryold,provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayer,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerDocument,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerHistory,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerLocationPlan,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerNote,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerNoteHistory,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerPlan,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerStatus,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerStatusDetail,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerStatusReason,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerTag,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPayerTagLookup,Provider,Livesql3/Common.sql
common,dbo,ProviderDirectoryPlanConfig,Provider,Livesql3/Common.sql
common,dbo,ProviderPayerCredential,Provider,Livesql3/Common.sql
common,dbo,ProviderPayerEnrollment,Provider,Livesql3/Common.sql
common,dbo,ProviderPayerEnrollmentAudit,Provider,Livesql3/Common.sql
common,dbo,ProviderRule,Provider,Livesql3/Common.sql
common,dbo,ProviderRuleAudit,Provider,Livesql3/Common.sql
dci,dbo,arc_Claim_ClaimMemberID_List,Member,Livesql3/dci.sql
dci,dbo,arc_Claim_ClaimProviderID_List,Provider,Livesql3/dci.sql
dci,dbo,arc_Claim_ProviderCredentialID_List,Provider,Livesql3/dci.sql
dci,dbo,arc_ProviderCredentialAuditID_Archive_List,Provider,Livesql3/dci.sql
dci,dbo,ClaimItemProvider,Provider,Livesql3/dci.sql
dci,dbo,ClaimItemProviderCredential,Provider,Livesql3/dci.sql
dci,dbo,ClaimMember,Member,Livesql3/dci.sql
dci,dbo,ClaimProvider,Provider,Livesql3/dci.sql
dci,dbo,ClaimProviderAddress,Provider,Livesql3/dci.sql
dci,dbo,ERAProviderAdjustmentCode,Provider,Livesql3/dci.sql
dci,dbo,Member,Member,Livesql3/dci.sql
dci,dbo,MemberHistory,Member,Livesql3/dci.sql
dci,dbo,ProviderCredential,Provider,Livesql3/dci.sql
dci,dbo,ProviderCredentialAudit,Provider,Livesql3/dci.sql
dci,dbo,ProviderHold,Provider,Livesql3/dci.sql
dci,dbo,ProviderRegistration,Provider,Livesql3/dci.sql
cred,dbo,ProviderProfileQuestion,Provider,Livesql3/cred.sql
cred,dbo,ProviderForm,Provider,Livesql3/cred.sql
cred,dbo,ProviderStateForm,Provider,Livesql3/cred.sql
cred,dbo,ProviderFormAnswer,Provider,Livesql3/cred.sql
cred,dbo,ProviderProfileLocationView,Provider,Livesql3/cred.sql
cred,dbo,OutreachStaffGroupMembers,Member,Livesql3/cred.sql
cred,dbo,OutreachStaffGroupMembersAudit,Member,Livesql3/cred.sql
cred,dbo,PayerProcessNotificationConfig,ssN,Livesql3/cred.sql
cred,dbo,ProviderApplicationStatus,Provider,Livesql3/cred.sql
cred,dbo,ProviderApplicationStatusLocation,Provider,Livesql3/cred.sql
cred,dbo,ProviderApplicationStatusPlan,Provider,Livesql3/cred.sql
cred,dbo,ProviderDetail,Provider,Livesql3/cred.sql
cred,dbo,ProviderDocument,Provider,Livesql3/cred.sql
cred,dbo,ProviderDocumentMeta,Provider,Livesql3/cred.sql
cred,dbo,ProviderFormAnswerMigrationAudit,Provider,Livesql3/cred.sql
cred,dbo,ProviderFormDocument,Provider,Livesql3/cred.sql
cred,dbo,ProviderFormDocumentMeta,Provider,Livesql3/cred.sql
cred,dbo,ProviderFormHistory,Provider,Livesql3/cred.sql
cred,dbo,ProviderFormNote,Provider,Livesql3/cred.sql
cred,dbo,ProviderFormStatus,Provider,Livesql3/cred.sql
cred,dbo,ProviderGroupDetail,Provider,Livesql3/cred.sql
cred,dbo,ProviderProfileSection,Provider,Livesql3/cred.sql
cred,dbo,ProviderProfileSummary,Provider,Livesql3/cred.sql
cred,dbo,ProviderSiteDetail,Provider,Livesql3/cred.sql
cred,dbo,ProviderStateFormAnswer,Provider,Livesql3/cred.sql
cred,dbo,ProviderStateFormHistory,Provider,Livesql3/cred.sql
cred,dbo,ProviderStateFormNote,Provider,Livesql3/cred.sql
chs,dbo,DestinationUpgradeReason,tin,Livesql3/chs.sql
chs,dbo,ObjectInfo,tIn,Livesql3/chs.sql
chs,dbo,PartnerDestinationResponseConfig,tin,Livesql3/chs.sql
chs,dbo,PartnerMessageRoutingExclude,tin,Livesql3/chs.sql
chs,dbo,PartnerMessageRoutingExcludeAudit,tin,Livesql3/chs.sql
chs,dbo,PartnerMessageRoutingExcludeInfo,tin,Livesql3/chs.sql
chs,dbo,ProviderPartnerMap,Provider,Livesql3/chs.sql
reports,dbo,DssNetRev_Current,ssN,Livesql3/reportst.sql
reports,dbo,DssNetRev_2010,ssN,Livesql3/reportst.sql
reports,dbo,vDssNetRev_2010,ssN,Livesql3/reportst.sql
reports,dbo,PayerBillingRoutingView,tin,Livesql3/reportst.sql
reports,dbo,PayerBillingRoutingMasterView,tin,Livesql3/reportst.sql
reports,dbo,DSSMultipleGroupsByTinView,Tin,Livesql3/reportst.sql
reports,dbo,PartnerBillingHostingFeeView,tin,Livesql3/reportst.sql
reports,dbo,ArchivedTINsBTD,TIN,Livesql3/reportst.sql
reports,dbo,ArchivedTINsYTD,TIN,Livesql3/reportst.sql
reports,dbo,DSSCommissionAuditbyTin,Tin,Livesql3/reportst.sql
reports,dbo,DssStagingMarketingPricing,tin,Livesql3/reportst.sql
reports,dbo,enrollmentpayerprovider,provider,Livesql3/reportst.sql
reports,dbo,NEAexisting$,tin,Livesql3/reportst.sql
reports,dbo,origDssNetRevPST2010,ssN,Livesql3/reportst.sql
reports,dbo,PayerBillingRoutingHistory,tin,Livesql3/reportst.sql
reports,dbo,PayerProviderTrans,Provider,Livesql3/reportst.sql
reports,dbo,ProviderMatching,Provider,Livesql3/reportst.sql
reports,dbo,ProviderPayerTrans,Provider,Livesql3/reportst.sql
reports,dbo,rpt_ADPProviderAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_ADPProviderCredentialAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_BNDProviderAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_BNDProviderCredentialAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_GEDCProviderAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_GEDCProviderCredentialAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_LuminaProviderAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_LuminaProviderCredentialAudit,Provider,Livesql3/reportst.sql
reports,dbo,rpt_MismatchDestinationPartner,tin,Livesql3/reportst.sql
reports,dbo,Test_PayerProviderTrans,Provider,Livesql3/reportst.sql
reports,dbo,tin,tin,Livesql3/reportst.sql
reports,dbo,tinYTD,tin,Livesql3/reportst.sql
reports,dbo,tmpOrtho,Ortho,Livesql3/reportst.sql
ptp,dbo,ProviderPayment,Provider,Livesql3/ptp.sql
dxcps,dbo,MerchantInfo,tIn,Livesql3/dxcps.sql
dxcps,dbo,AppSetting_T,tin,Livesql3/dxcps.sql
dxcps,dbo,AppSetting_T_Orig,tin,Livesql3/dxcps.sql
ddir,dbo,Dentist,Dentist,Livesql3/ddir.sql
ddir,dbo,MarketingSourceAudit,tin,Livesql3/ddir.sql
