Database,Schema,Table,Matched,File
dw_atm_dxc,dbo,dci_rtserviceaudit_6mos,ProviderTIN,DTT-ANA-PRD/dw_atm_dxc.sql
ext_raw_ec,dbo,appointmentprovidermapping,providerid,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,appointmentprovidermapping,_airbyte_appointmentprovidermapping_hashid,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,eligibility,defaultproviderid,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,eligibility,providerid,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,groupsetting,defaultproviderid,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,payercredential,providerid,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,provider,provider_unique,DTT-ANA-PRD/ext_raw_ec.sql
ext_raw_ec,dbo,provider,_airbyte_provider_hashid,DTT-ANA-PRD/ext_raw_ec.sql
lkr,pdt,LR$LQ2XV1755273788089_eligibility_ai_transactions,provider_first_name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ2XV1755273788089_eligibility_ai_transactions,provider_last_name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ2XV1755273788089_eligibility_ai_transactions,provider_npi,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ2XV1755273788089_eligibility_ai_transactions,provider_tax_id,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Rendering_Provider_First_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Rendering_Provider_Last_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Rendering_Provider_NPI,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Billing_Provider_First_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Billing_Provider_Last_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Billing_Provider_NPI,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Billing_Provider_Tax_ID,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQ7391755234095634_clearinghouse_claim_statuses,Billing_Provider_Phone,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Provider_Claim_ID,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Billing_Provider_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Billing_Provider_Tax_ID,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Billing_Provider_License,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Billing_Provider_Address,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Billing_Provider_City,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Billing_Provider_State,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Billing_Provider_Zip,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_Tax_ID,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_License,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_NPI,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_Address,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_City,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_State,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQCDP1755266433236_dci_claim_statuses,Rendering_Provider_Zip,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Rendering_Provider_First_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Rendering_Provider_Last_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Rendering_Provider_NPI,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Billing_Provider_First_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Billing_Provider_Last_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Billing_Provider_NPI,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Billing_Provider_Tax_ID,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Billing_Provider_Phone,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755293594531_clearinghouse_enrollment_errors,Billing_Provider_Email,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Rendering_Provider_First_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Rendering_Provider_Last_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Rendering_Provider_NPI,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Billing_Provider_First_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Billing_Provider_Last_Name,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Billing_Provider_NPI,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Billing_Provider_Tax_ID,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Billing_Provider_Phone,DTT-ANA-PRD/lkr.sql
lkr,pdt,LR$LQPAC1755300938467_clearinghouse_enrollment_errors,Billing_Provider_Email,DTT-ANA-PRD/lkr.sql
master,claimconnect,rptCLCClaimAGGMonthToYesterdayVSCurrentStatusTotal,ProviderMatches#,DTT-ANA-PRD/ent.sql
master,claimconnect,rptCLCClaimAGGMonthToYesterdayVSCurrentStatusTotal,ProviderMatches$,DTT-ANA-PRD/ent.sql
master,cycle,Claims,ProviderMatch,DTT-ANA-PRD/ent.sql
master,cycle,Claims,PM_207_ProviderMatchRequired,DTT-ANA-PRD/ent.sql
master,cycle,Claims,REC_1055_ElectronicOrPaperAttachmentSentByProvider,DTT-ANA-PRD/ent.sql
master,cycle,Claims,SUS_1210_RTResponsePendingProviderReview,DTT-ANA-PRD/ent.sql
master,cycle,Claims,UR_1625_ProviderCredentialed,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCycles,ProviderMatchRequiredOccurrence,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCycles,ProviderMatchRequiredElapsedTimeMinutes,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCycles,LastProviderMatchDate,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCycles,FirstProviderMatchDate,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCycles,ProviderClaimID,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCyclesArchive,ProviderMatchRequiredOccurrence,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCyclesArchive,ProviderMatchRequiredElapsedTimeMinutes,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCyclesArchive,LastProviderMatchDate,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCyclesArchive,FirstProviderMatchDate,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimFLATClaimsLifeCyclesArchive,ProviderClaimID,DTT-ANA-PRD/ent.sql
master,dbo,LDP0AI-COH,ProviderClaimID,DTT-ANA-PRD/ent.sql
master,dbo,LDP0AI-COH,RenderingProviderFullName,DTT-ANA-PRD/ent.sql
master,dbo,LDP0AI-PCDvip,ProviderClaimID,DTT-ANA-PRD/ent.sql
master,dbo,LDP0AI-PCDvip,RenderingProviderName,DTT-ANA-PRD/ent.sql
master,dbo,rptDCIClaimDETUserResolvedClaimsDetail,ProviderLastName,DTT-ANA-PRD/ent.sql
master,dbo,rptDCIClaimDETUserResolvedClaimsDetail,ProviderFirstName,DTT-ANA-PRD/ent.sql
master,dbo,TEMP_DLS3,ProviderMatch,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDApplicationSetFLATAppSetsLifeCycles,ProviderReceivedApprovalOccurrence,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDApplicationSetFLATAppSetsLifeCycles,FirstProviderReceivedApprovalDate,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDApplicationSetFLATAppSetsLifeCycles,LastProviderReceivedApprovalDate,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDApplicationSetFLATAppSetsLifeCycles,ProviderFormsIncluded,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDApplicationSetFLATAppSetsLifeCycles,ProviderStateFormsIncluded,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETLocationsProviderProfileAnswers,ProviderProfileLocationAnswerID,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETLocationsProviderProfileAnswers,ProviderProfileID,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETMinReqdProviderProfileAnswers,ProviderProfileAnswerID,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETMinReqdProviderProfileAnswers,ProviderProfileID,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETProviderProfiles,ProviderProfileID,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETProviderProfiles,ProviderDirectoryID,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETProviderProfiles,hasProviderProfileAnswers,DTT-ANA-PRD/ent.sql
master,ddsenroll,CREDProviderDETUnpivotedUserAnswers,ProviderProfileID,DTT-ANA-PRD/ent.sql
master,entity,Appointments,RenderingProviderFirstName,DTT-ANA-PRD/ent.sql
master,entity,Appointments,RenderingProviderLastName,DTT-ANA-PRD/ent.sql
master,entity,Appointments,RenderingProviderUserID,DTT-ANA-PRD/ent.sql
master,entity,Appointments,BillingProviderFirstName,DTT-ANA-PRD/ent.sql
master,entity,Appointments,BillingProviderLastName,DTT-ANA-PRD/ent.sql
master,entity,Appointments,BillingProviderLocationName,DTT-ANA-PRD/ent.sql
master,entity,Appointments,BillingProviderUserID,DTT-ANA-PRD/ent.sql
master,entity,Appointments,BillingProviderState,DTT-ANA-PRD/ent.sql
master,payerportal,ClearinghouseClaims,BillingProviderFullName,DTT-ANA-PRD/ent.sql
master,payerportal,ClearinghouseClaims,BillingProviderNPI,DTT-ANA-PRD/ent.sql
master,payerportal,ClearinghouseClaims,BillingProviderTaxID,DTT-ANA-PRD/ent.sql
master,payerportal,ClearinghouseClaims,RenderingProviderFullName,DTT-ANA-PRD/ent.sql
master,payerportal,ClearinghouseClaims,RenderingProviderNPI,DTT-ANA-PRD/ent.sql
trxWsdm,dbo,ClientTransactions,BillingProviderTaxID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,RenderingProviderNPI,DTT-TRX-PRD/trxWsdm.sql
trxTest,dbo,ClientTransactions,BillingProviderTaxID,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,RenderingProviderNPI,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,BillingProviderZipCode,DTT-TRX-PRD/trxTest.sql
trx,dbo,ClientTransactions,BillingProviderTaxID,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,RenderingProviderNPI,DTT-TRX-PRD/trx.sql
trxQA,dbo,ClientTransactions,BillingProviderTaxID,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,RenderingProviderNPI,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,BillingProviderZipCode,DTT-TRX-PRD/trxQA.sql
trxDev,dbo,ClientTransactions,BillingProviderTaxID,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,RenderingProviderNPI,DTT-TRX-PRD/trxDev.sql
trxBrch,dbo,ClientTransactions,BillingProviderTaxID,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,RenderingProviderNPI,DTT-TRX-PRD/trxBrch.sql
pnt,dbo,StatementReminder,ProviderName,Livesql3/pnt.sql
dhmo,dbo,Aetna_xml_Data,Provider,Livesql3/dhmo.sql
dhmo,dbo,PayerGroup,ProviderID,Livesql3/dhmo.sql
common,dbo,Groups,AutoAddProvider,Livesql3/Common.sql
common,dbo,Users,ProviderRuleOnly,Livesql3/Common.sql
common,dbo,Credential,ProviderType,Livesql3/Common.sql
common,dbo,CredentialAudit,ProviderType,Livesql3/Common.sql
common,dbo,DenticalLocationInfo,ProviderPayerEnrollmentId,Livesql3/Common.sql
common,dbo,Enrollment,PayerProviderId,Livesql3/Common.sql
common,dbo,HawaiiDentalLicenseLookup,ProviderName,Livesql3/Common.sql
common,dbo,MessagePortalConversation,ProviderID,Livesql3/Common.sql
common,dbo,MessagePortalConversationModelAudit,ProviderID,Livesql3/Common.sql
common,dbo,MessagePortalDocumentCompressionAudit,ProviderFormDocumentMetaID,Livesql3/Common.sql
common,dbo,MetProviderDir,MetProviderID,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOrgName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderLastName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderFirstName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderMiddleName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderNamePrefixText,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderNameSuffixText,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderCredentialText,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOtherLastName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOtherFirstName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOtherMiddleName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOtherNamePrefixText,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOtherNameSuffixText,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOtherCredentialText,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderOtherLastNameTypeCode,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderFirstLineBusinessMailingAddress,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderSecondLineBusinessMailingAddress,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessMailingAddressCityName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessMailingAddressStateName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessMailingAddressPostalCode,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessMailingAddressCountryCode,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessMailingAddressTelephoneNumber,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderFirstLineBusinessPracticeLocAddress,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderSecondLineBusinessPracticeLocAddress,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessPracticeLocAddressCityName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessPracticeLocAddressStateName,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessPracticeLocAddressPostalCode,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessPracticeLocAddressCountryCode,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderBusinessPracticeLocAddressTelephoneNumber,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderEnumerationDate,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderGenderCode,Livesql3/Common.sql
common,dbo,NppesLookup,HealthcareProviderTaxonomyCode,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderLicenseNumber,Livesql3/Common.sql
common,dbo,NppesLookup,ProviderLicenseNumberStateCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOrgName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderLastName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderFirstName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderMiddleName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderNamePrefixText,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderNameSuffixText,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderCredentialText,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOtherLastName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOtherFirstName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOtherMiddleName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOtherNamePrefixText,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOtherNameSuffixText,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOtherCredentialText,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderOtherLastNameTypeCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderFirstLineBusinessMailingAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderSecondLineBusinessMailingAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessMailingAddressCityName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessMailingAddressStateName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessMailingAddressPostalCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessMailingAddressCountryCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessMailingAddressTelephoneNumber,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderFirstLineBusinessPracticeLocAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderSecondLineBusinessPracticeLocAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessPracticeLocAddressCityName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessPracticeLocAddressStateName,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessPracticeLocAddressPostalCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessPracticeLocAddressCountryCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderBusinessPracticeLocAddressTelephoneNumber,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderEnumerationDate,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderGenderCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,HealthcareProviderTaxonomyCode,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderLicenseNumber,Livesql3/Common.sql
common,dbo,NppesLookup_old,ProviderLicenseNumberStateCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOrgName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderLastName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderFirstName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderMiddleName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderNamePrefixText,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderNameSuffixText,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderCredentialText,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOtherLastName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOtherFirstName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOtherMiddleName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOtherNamePrefixText,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOtherNameSuffixText,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOtherCredentialText,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderOtherLastNameTypeCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderFirstLineBusinessMailingAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderSecondLineBusinessMailingAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessMailingAddressCityName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessMailingAddressStateName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessMailingAddressPostalCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessMailingAddressCountryCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessMailingAddressTelephoneNumber,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderFirstLineBusinessPracticeLocAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderSecondLineBusinessPracticeLocAddress,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessPracticeLocAddressCityName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessPracticeLocAddressStateName,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessPracticeLocAddressPostalCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessPracticeLocAddressCountryCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderBusinessPracticeLocAddressTelephoneNumber,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderEnumerationDate,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderGenderCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,HealthcareProviderTaxonomyCode,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderLicenseNumber,Livesql3/Common.sql
common,dbo,NppesLookup_old1,ProviderLicenseNumberStateCode,Livesql3/Common.sql
common,dbo,Payer,ValidateRepOrtho,Livesql3/Common.sql
common,dbo,Payer,BillingProviderMatch,Livesql3/Common.sql
common,dbo,Payer,RenderingProviderMatch,Livesql3/Common.sql
common,dbo,PayerAudit,ValidateRepOrtho,Livesql3/Common.sql
common,dbo,PayerAudit,BillingProviderMatch,Livesql3/Common.sql
common,dbo,PayerAudit,RenderingProviderMatch,Livesql3/Common.sql
common,dbo,PayerCredentialType,RequiredProviderType,Livesql3/Common.sql
common,dbo,ProviderDir,ProviderID,Livesql3/Common.sql
common,dbo,ProviderDir_new,ProviderID,Livesql3/Common.sql
common,dbo,ProviderDirAudit,ProviderDirAuditID,Livesql3/Common.sql
common,dbo,ProviderDirAudit,ProviderID,Livesql3/Common.sql
common,dbo,ProviderDirectory,ProviderDirectoryID,Livesql3/Common.sql
common,dbo,ProviderDirectoryAppsetNoteAlert,ProviderAppsetNoteAlertID,Livesql3/Common.sql
common,dbo,ProviderDirectoryAppsetNoteAlert,ProviderDirectoryPayerID,Livesql3/Common.sql
common,dbo,ProviderDirectoryChangeDetail,ProviderDirectoryID,Livesql3/Common.sql
common,dbo,ProviderDirectoryChangeDetail,ProviderValue,Livesql3/Common.sql
common,dbo,ProviderDirectoryCompare,ProviderDirectoryCompareID,Livesql3/Common.sql
common,dbo,ProviderDirectoryCompare,ProviderID,Livesql3/Common.sql
common,dbo,ProviderDirectoryCompare,ProviderDirectoryID,Livesql3/Common.sql
common,dbo,ProviderDirectoryHistory,ProviderDirectoryHistoryID,Livesql3/Common.sql
