Database,Schema,Table,Matched,File
master,dbo,DataloadSQL3_Payers_Table,DestPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DataloadSQL3_Payers_Table,AlternateDestPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DataloadSQL3_Payers_Table,DASPrintDestPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DataloadSQL3_Payers_Table,DASPortalPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DataloadSQL3_Payers_Table,DASFileDeliveryPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimPaymentFLATClaimPaymentsLifeCycles,PayerPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DCIClaimPaymentFLATClaimPaymentsLifeCycles,ProcessorPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,SourcePartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,DestinationPartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,First60SentToPartnerDate,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,Last60SentToPartnerDate,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,First100PartnerViewedDate,DTT-ANA-PRD/ent.sql
master,dbo,DEAAttachmentFLATAttachmentsLifeCycles,Last100PartnerViewedDate,DTT-ANA-PRD/ent.sql
master,dbo,TEMP_DLS3,SourcePartnerCode,DTT-ANA-PRD/ent.sql
master,dbo,TEMP_DLS3,DestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,Payers,MasterDestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,Payers,DestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,Payers,AlternateDestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,Payers,DASPrintDestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,Payers,DASPortalPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,Payers,DASFileDeliveryPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,PayersAudit,MasterDestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,PayersAudit,DestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,PayersAudit,AlternateDestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,PayersAudit,DASPrintDestPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,PayersAudit,DASPortalPartnerCode,DTT-ANA-PRD/ent.sql
master,entity,PayersAudit,DASFileDeliveryPartnerCode,DTT-ANA-PRD/ent.sql
master,payerportal,ClearinghouseClaims,DestinationPartnerCode,DTT-ANA-PRD/ent.sql
master,temp,Claims,SourcePartnerCode,DTT-ANA-PRD/ent.sql
master,temp,Claims,DestPartnerCode,DTT-ANA-PRD/ent.sql
master,trans,Claims,SourcePartnerCode,DTT-ANA-PRD/ent.sql
master,trans,Claims,DestPartnerCode,DTT-ANA-PRD/ent.sql
dw,dbo,Subscriptions_Snapshot,Partner_Tran_Type_ID,DTT-TRX-PRD/dw.sql
dw,dbo,Subscriptions_Snapshot,Partner_Tran_Sub_Type_ID,DTT-TRX-PRD/dw.sql
trxWsdm,dbo,ClientSubscriptionEvents,PartnerID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,PartnerTranTypeID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,PartnerTranTypeName,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,SourcePartnerCode,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,SourcePartnerDescription,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,DestinationPartnerCode,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,DestinationPartnerDescription,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,MasterDestinationPartnerCode,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,ClientTransactions,MasterDestinationPartnerDescription,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,TransactionEvents,PartnerTranSubTypeID,DTT-TRX-PRD/trxWsdm.sql
trxWsdm,dbo,TransactionEvents,PartnerTranSubTypeName,DTT-TRX-PRD/trxWsdm.sql
trxTest,dbo,ClientSubscriptionEvents,PartnerID,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,PartnerTranTypeID,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,PartnerTranTypeName,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,SourcePartnerCode,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,SourcePartnerDescription,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,DestinationPartnerCode,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,DestinationPartnerDescription,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,MasterDestinationPartnerCode,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,ClientTransactions,MasterDestinationPartnerDescription,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,TransactionEvents,PartnerTranSubTypeID,DTT-TRX-PRD/trxTest.sql
trxTest,dbo,TransactionEvents,PartnerTranSubTypeName,DTT-TRX-PRD/trxTest.sql
trx,dbo,ClientSubscriptionEvents,PartnerID,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,PartnerTranTypeID,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,PartnerTranTypeName,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,SourcePartnerCode,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,SourcePartnerDescription,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,DestinationPartnerCode,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,DestinationPartnerDescription,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,MasterDestinationPartnerCode,DTT-TRX-PRD/trx.sql
trx,dbo,ClientTransactions,MasterDestinationPartnerDescription,DTT-TRX-PRD/trx.sql
trx,dbo,TransactionEvents,PartnerTranSubTypeID,DTT-TRX-PRD/trx.sql
trx,dbo,TransactionEvents,PartnerTranSubTypeName,DTT-TRX-PRD/trx.sql
trxQA,dbo,ClientTransactions,PartnerTranTypeID,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,PartnerTranTypeName,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,SourcePartnerCode,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,SourcePartnerDescription,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,DestinationPartnerCode,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,DestinationPartnerDescription,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,MasterDestinationPartnerCode,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientTransactions,MasterDestinationPartnerDescription,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,TransactionEvents,PartnerTranSubTypeID,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,TransactionEvents,PartnerTranSubTypeName,DTT-TRX-PRD/trxQA.sql
trxQA,dbo,ClientSubscriptionEvents,PartnerID,DTT-TRX-PRD/trxQA.sql
ns,dbo,Customer_copy,partner,DTT-TRX-PRD/erpQA.sql
ns,dbo,Entity_copy,partner,DTT-TRX-PRD/erpQA.sql
ns,dbo,Item_copy,availabletopartners,DTT-TRX-PRD/erpQA.sql
ns,dbo,Item_copy,distributionnetwork,DTT-TRX-PRD/erpQA.sql
ns,dbo,SalesInvoiced_copy,partner,DTT-TRX-PRD/erpQA.sql
ns,dbo,Transaction_copy,custbodydxc_trx_partner_code,DTT-TRX-PRD/erpQA.sql
ns,dbo,Transaction_copy,partner,DTT-TRX-PRD/erpQA.sql
ns,dbo,ZABSubscriptionItem_copy,custrecorddxc_si_partner_code,DTT-TRX-PRD/erpQA.sql
trxDev,dbo,ClientSubscriptionEvents,PartnerID,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,PartnerTranTypeID,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,PartnerTranTypeName,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,SourcePartnerCode,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,SourcePartnerDescription,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,DestinationPartnerCode,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,DestinationPartnerDescription,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,MasterDestinationPartnerCode,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,ClientTransactions,MasterDestinationPartnerDescription,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,TransactionEvents,PartnerTranSubTypeID,DTT-TRX-PRD/trxDev.sql
trxDev,dbo,TransactionEvents,PartnerTranSubTypeName,DTT-TRX-PRD/trxDev.sql
erp,dbo,ClientGLEntrySummary,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummary,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummary,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummary,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummaryAudit,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummaryAudit,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummaryAudit,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientGLEntrySummaryAudit,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,DestinationPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,DestinationPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,SourcePartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,SourcePartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,InvoicedPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,InvoicedPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerPayerSetTierIncluded,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerPartnerGroupBy,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,PartnerPartnerIncludeInBilling,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary,ProductGroupPackageContractPartnerID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,DestinationPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,DestinationPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,SourcePartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,SourcePartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,InvoicedPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,InvoicedPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerPayerSetTierIncluded,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerPartnerGroupBy,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,PartnerPartnerIncludeInBilling,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_20250128Backup,ProductGroupPackageContractPartnerID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,DestinationPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,DestinationPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,SourcePartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,SourcePartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,InvoicedPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,InvoicedPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerPayerSetTierIncluded,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerPartnerGroupBy,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,PartnerPartnerIncludeInBilling,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummary_TEST,ProductGroupPackageContractPartnerID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,DestinationPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,DestinationPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,SourcePartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,SourcePartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,InvoicedPartnerCode,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,InvoicedPartnerName,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerPayerSetTierIncluded,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerPartnerGroupBy,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,PartnerPartnerIncludeInBilling,DTT-TRX-PRD/erp.sql
erp,dbo,ClientUsageSummaryAudit,ProductGroupPackageContractPartnerID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookup,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookup,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookup,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookup,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookupAudit,PartnerTranTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookupAudit,PartnerTranTypeName,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookupAudit,PartnerTranSubTypeID,DTT-TRX-PRD/erp.sql
erp,dbo,ERPItemLookupAudit,PartnerTranSubTypeName,DTT-TRX-PRD/erp.sql
rpt,dbo,HSOneAprilMissingBillingClaimsCorrections,PartnerCode,DTT-TRX-PRD/rpt.sql
rpt,dbo,HSOneMayMissingBillingClaimsCorrections,PartnerCode,DTT-TRX-PRD/rpt.sql
trxBrch,dbo,ClientSubscriptionEvents,PartnerID,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,PartnerTranTypeID,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,PartnerTranTypeName,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,SourcePartnerCode,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,SourcePartnerDescription,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,DestinationPartnerCode,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,DestinationPartnerDescription,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,MasterDestinationPartnerCode,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,ClientTransactions,MasterDestinationPartnerDescription,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,TransactionEvents,PartnerTranSubTypeID,DTT-TRX-PRD/trxBrch.sql
trxBrch,dbo,TransactionEvents,PartnerTranSubTypeName,DTT-TRX-PRD/trxBrch.sql
erpDev,dbo,ClientGLEntrySummary,PartnerTranTypeID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientGLEntrySummary,PartnerTranTypeName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientGLEntrySummary,PartnerTranSubTypeID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientGLEntrySummary,PartnerTranSubTypeName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerTranTypeID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerTranTypeName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerTranSubTypeID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerTranSubTypeName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,DestinationPartnerCode,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,DestinationPartnerName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,SourcePartnerCode,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,SourcePartnerName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerCode,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,InvoicedPartnerCode,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,InvoicedPartnerName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerPayerSetTierIncluded,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerPartnerGroupBy,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,PartnerPartnerIncludeInBilling,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ClientUsageSummary,ProductGroupPackageContractPartnerID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPItemLookup,PartnerTranTypeID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPItemLookup,PartnerTranTypeName,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPItemLookup,PartnerTranSubTypeID,DTT-TRX-PRD/erpDev.sql
erpDev,dbo,ERPItemLookup,PartnerTranSubTypeName,DTT-TRX-PRD/erpDev.sql
pnt,dbo,RTServiceAudit,PartnerID,Livesql3/pnt.sql
common,dbo,Users,PartnerID,Livesql3/Common.sql
common,dbo,SupportUser,CHSPartnerCode,Livesql3/Common.sql
common,dbo,ProductPackageFeatures,PartnerRegistrationTier,Livesql3/Common.sql
common,dbo,ProductGroupPackage,PartnerID,Livesql3/Common.sql
common,dbo,AppAlert,PartnerId,Livesql3/Common.sql
common,dbo,EHGGroupKeyToPID,PartnerID,Livesql3/Common.sql
common,dbo,EHGGroupKeyToPID_DXE,PartnerID,Livesql3/Common.sql
common,dbo,ERARegistration,SourcePartnerCode,Livesql3/Common.sql
common,dbo,ERARegistration,DestPartnerCode,Livesql3/Common.sql
common,dbo,ERARegistration,PartnerAccountNumber,Livesql3/Common.sql
common,dbo,ERARegistration,SecondaryDestPartnerCode,Livesql3/Common.sql
common,dbo,ERARegistrationAudit,SourcePartnerCode,Livesql3/Common.sql
common,dbo,ERARegistrationAudit,DestPartnerCode,Livesql3/Common.sql
common,dbo,ERARegistrationAudit,PartnerAccountNumber,Livesql3/Common.sql
common,dbo,ERARegistrationAudit,SecondaryDestPartnerCode,Livesql3/Common.sql
common,dbo,ERARoutingDetail,ClaimSourcePartner,Livesql3/Common.sql
common,dbo,ERARoutingDetail,EnrollmentPartner,Livesql3/Common.sql
common,dbo,ERARoutingDetail,EraSourcePartner,Livesql3/Common.sql
common,dbo,ERARoutingDetail,EnrollmentIncludePartner,Livesql3/Common.sql
common,dbo,ERARoutingInformation,SourcePartnerCode,Livesql3/Common.sql
common,dbo,ERARoutingInformation,DestPartnerCode,Livesql3/Common.sql
common,dbo,ERARoutingInformation,SecondaryDestPartnerCode,Livesql3/Common.sql
common,dbo,ERARoutingSummary,PartnerCode,Livesql3/Common.sql
common,dbo,ERASegmentDefault,PartnerCode,Livesql3/Common.sql
common,dbo,GroupPartnerDisplay,PartnerID,Livesql3/Common.sql
common,dbo,GroupRegTierSelection,PartnerRegistrationID,Livesql3/Common.sql
common,dbo,MessagePortalConversationAudit,NonPartnerPayerEmail,Livesql3/Common.sql
common,dbo,MessagePortalConversationModelAudit,NonPartnerPayerParticipants,Livesql3/Common.sql
common,dbo,Messages,PartnerID,Livesql3/Common.sql
common,dbo,Partner,PartnerID,Livesql3/Common.sql
common,dbo,Partner,OverridePartnerID,Livesql3/Common.sql
common,dbo,PartnerCaseConfig,PartnerCaseConfigID,Livesql3/Common.sql
common,dbo,PartnerCaseConfig,PartnerCode,Livesql3/Common.sql
common,dbo,PartnerConfigType,PartnerConfigTypeID,Livesql3/Common.sql
common,dbo,PartnerLoginConfig,PartnerID,Livesql3/Common.sql
common,dbo,PartnerRegistrationCode,PartnerID,Livesql3/Common.sql
common,dbo,PartnerSecurity,PartnerSecurityID,Livesql3/Common.sql
common,dbo,PartnerSecurityAccess,PartnerSecurityAccessID,Livesql3/Common.sql
common,dbo,PartnerSecurityAccess,PartnerUserID,Livesql3/Common.sql
common,dbo,PartnerSecurityTokenConfig,PartnerSecurityTokenConfigID,Livesql3/Common.sql
common,dbo,PartnerTranSubType,PartnerTranSubTypeID,Livesql3/Common.sql
common,dbo,PartnerTranSubType,PartnerTranTypeID,Livesql3/Common.sql
